Athlete_unique_url,Athlete,Trigram,Country,Event,Gender,Sport,Gold,Silver,Bronze,Total,Participations
/olympics/athletes/bl/lucjan-blaszczyk-1.html,"BAaszczyk,Lucjan",POL,Poland,Summer,Male,Table Tennis,0,0,0,0,4
/olympics/athletes/bl/peter-blange-1.html,"BlangA,Peter",NED,Netherlands,Summer,Male,Volleyball,1,1,0,2,4
/olympics/athletes/bl/yordanka-blagoeva-1.html,"Blagoeva,Yordanka",BUL,Bulgaria,Summer,Female,Athletics,0,1,1,2,4
/olympics/athletes/bo/ato-boldon-1.html,"Boldon,Ato",TTO,Trinidad and Tobago,Summer,Male,Athletics,0,1,3,4,4
/olympics/athletes/bo/beniamino-bonomi-1.html,"Bonomi,Beniamino",ITA,Italy,Summer,Male,Canoeing,1,3,0,4,5
/olympics/athletes/bo/chris-boardman-1.html,"Boardman,Chris",GBR,Great Britain,Summer,Male,Cycling,1,0,1,2,4
/olympics/athletes/bo/cleopatra-borel-brown-1.html,"Borel-Brown,Cleopatra",TTO,Trinidad and Tobago,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/bo/edith-bosch-1.html,"Bosch,Edith",NED,Netherlands,Summer,Female,Judo,0,1,2,3,4
/olympics/athletes/bo/francisco-boza-1.html,"Boza,Francisco",PER,Peru,Summer,Male,Shooting,0,1,0,1,8
/olympics/athletes/bo/fred-bousquet-1.html,"Bousquet,FrAd",FRA,France,Summer,Male,Swimming,0,1,0,1,4
/olympics/athletes/bo/gaetan-boucher-2.html,"Boucher,GaAtan",CAN,Canada,Winter,Male,Speed Skating,2,1,1,4,4
/olympics/athletes/bo/george-bonhag-1.html,"Bonhag,George",USA,United States,Summer,Male,Athletics,2,1,0,3,4
/olympics/athletes/bo/george-bovell-1.html,"Bovell,George",TTO,Trinidad and Tobago,Summer,Male,Swimming,0,0,1,1,5
/olympics/athletes/bo/gil-boa-1.html,"Boa,Gil",CAN,Canada,Summer,Male,Shooting,0,0,1,1,5
/olympics/athletes/bo/grayson-bourne-1.html,"Bourne,Grayson",GBR,Great Britain,Summer,None,Canoeing,0,0,0,0,5
/olympics/athletes/bo/gustavo-borges-1.html,"Borges,Gustavo",BRA,Brazil,Summer,Male,Swimming,0,2,2,4,4
/olympics/athletes/bo/jacky-boxberger-1.html,"Boxberger,Jacky",FRA,France,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/bo/jan-bos-1.html,"Bos,Jan",NED,Netherlands,Winter,Male,Speed Skating,0,2,0,2,4
/olympics/athletes/bo/jennifer-botterill-1.html,"Botterill,Jennifer",CAN,Canada,Winter,Female,Ice Hockey,3,1,0,4,4
/olympics/athletes/bo/joel-bouzou-1.html,"Bouzou,JoAl",FRA,France,Summer,Male,Modern Pentathlon,0,0,1,1,4
/olympics/athletes/bo/jorgen-bojsen-moller-1.html,"Bojsen-MA ller,JA rgen",DEN,Denmark,Summer,Male,Sailing,1,0,1,2,4
/olympics/athletes/bo/kathrin-boron-1.html,"Boron,Kathrin",GER,Germany,Summer,Female,Rowing,4,0,1,5,5
/olympics/athletes/bo/kc-boutiette-1.html,"Boutiette,KC",USA,United States,Winter,Male,Speed Skating,0,0,0,0,4
/olympics/athletes/bo/mathieu-bozzetto-1.html,"Bozzetto,Mathieu",FRA,France,Winter,Male,Snowboarding,0,0,1,1,4
/olympics/athletes/bo/michelangelo-borriello-1.html,"Borriello,Michelangelo",ITA,Italy,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/bo/ozren-bonacic-1.html,"BonaAiA,Ozren",YUG,Yugoslavia,Summer,Male,Water Polo,1,1,0,2,4
/olympics/athletes/bo/peter-boden-1.html,"Boden,Peter",GBR,Great Britain,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/bo/philippe-boccara-1.html,"Boccara,Philippe",FRA,France,Summer,Male,Canoeing,0,0,1,1,4
/olympics/athletes/bo/philippe-bozon-1.html,"Bozon,Philippe",FRA,France,Winter,Male,Ice Hockey,0,0,0,0,4
/olympics/athletes/bo/ray-borner-1.html,"Borner,Ray",AUS,Australia,Summer,Male,Basketball,0,0,0,0,4
/olympics/athletes/bo/rene-bougnol-1.html,"Bougnol,RenA",FRA,France,Summer,Male,Fencing,2,1,0,3,4
/olympics/athletes/bo/roberta-bonanomi-1.html,"Bonanomi,Roberta",ITA,Italy,Summer,Female,Cycling,0,0,0,0,5
/olympics/athletes/bo/sharon-bowes-1.html,"Bowes,Sharon",CAN,Canada,Summer,Female,Shooting,0,0,0,0,4
/olympics/athletes/bo/svetlana-boyarkina-zhurova-1.html,"Boyarkina-Zhurova,Svetlana",RUS,Russia,Winter,Female,Speed Skating,1,0,0,1,4
/olympics/athletes/bo/svetlana-boyko-1.html,"Boyko,Svetlana",RUS,Russia,Summer,Female,Fencing,1,0,0,1,4
/olympics/athletes/bo/sylwia-bogacka-1.html,"Bogacka,Sylwia",POL,Poland,Summer,Female,Shooting,0,1,0,1,4
/olympics/athletes/bo/tamara-boros-1.html,"BoroA,Tamara",CRO,Croatia,Summer,Female,Table Tennis,0,0,0,0,4
/olympics/athletes/bo/tasos-bountouris-1.html,"Bountouris,Tasos",GRE,Greece,Summer,Male,Sailing,0,0,1,1,6
/olympics/athletes/bo/timo-boll-1.html,"Boll,Timo",GER,Germany,Summer,Male,Table Tennis,0,1,2,3,5
/olympics/athletes/bo/usain-bolt-1.html,"Bolt,Usain",JAM,Jamaica,Summer,Male,Athletics,9,0,0,9,4
/olympics/athletes/bo/vanessa-boslak-1.html,"Boslak,Vanessa",FRA,France,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/bo/yury-borzakovsky-1.html,"Borzakovsky,Yury",RUS,Russia,Summer,Male,Athletics,1,0,0,1,4
/olympics/athletes/br/ana-maria-branza-popescu-1.html,"BrAnzA-Popescu,Ana Maria",ROU,Romania,Summer,Female,Fencing,1,1,0,2,4
/olympics/athletes/br/arnaldo-bristol-1.html,"Bristol,Arnaldo",PUR,Puerto Rico,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/br/arnaud-briand-1.html,"Briand,Arnaud",FRA,France,Winter,Male,Ice Hockey,0,0,0,0,4
/olympics/athletes/br/aurora-breton-1.html,"BretA3n,Aurora",MEX,Mexico,Summer,Female,Archery,0,0,0,0,4
/olympics/athletes/br/bart-brentjens-1.html,"Brentjens,Bart",NED,Netherlands,Summer,Male,Cycling,1,0,1,2,4
/olympics/athletes/br/caroline-brunet-1.html,"Brunet,Caroline",CAN,Canada,Summer,Female,Canoeing,0,2,1,3,5
/olympics/athletes/br/chris-brown-2.html,"Brown,Chris",BAH,Bahamas,Summer,Male,Athletics,1,1,2,4,5
/olympics/athletes/br/cris-brown-1.html,"Brown,Cris",AUS,Australia,Summer,Male,Wrestling,0,0,0,0,5
/olympics/athletes/br/david-broome-1.html,"Broome,David",GBR,Great Britain,Summer,Male,Equestrianism,0,0,2,2,5
/olympics/athletes/br/edward-brookfield-1.html,"Brookfield,Edward",GBR,Great Britain,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/br/emiliano-brembilla-1.html,"Brembilla,Emiliano",ITA,Italy,Summer,Male,Swimming,0,0,1,1,4
/olympics/athletes/br/hans-bryner-1.html,"Bryner,Hans",SUI,Switzerland,Summer,Male,Sailing,0,0,0,0,4
/olympics/athletes/br/ilmars-bricis-1.html,"Bricis,IlmArs",LAT,Latvia,Winter,Male,Biathlon,0,0,0,0,6
/olympics/athletes/br/jacques-brinkman-1.html,"Brinkman,Jacques",NED,Netherlands,Summer,Male,Hockey,2,0,1,3,4
/olympics/athletes/br/jean-luc-brassard-1.html,"Brassard,Jean-Luc",CAN,Canada,Winter,Male,Freestyle Skiing,1,0,0,1,4
/olympics/athletes/br/karina-bryant-1.html,"Bryant,Karina",GBR,Great Britain,Summer,Female,Judo,0,0,1,1,4
/olympics/athletes/br/kees-broekman-1.html,"Broekman,Kees",NED,Netherlands,Winter,Male,Speed Skating,0,2,0,2,4
/olympics/athletes/br/kristan-bromley-1.html,"Bromley,Kristan",GBR,Great Britain,Winter,Male,Skeleton,0,0,0,0,4
/olympics/athletes/br/kurt-brugger-1.html,"Brugger,Kurt",ITA,Italy,Winter,Male,Luge,1,0,0,1,4
/olympics/athletes/br/laurence-brize-1.html,"Brize,Laurence",FRA,France,Summer,Female,Shooting,0,0,0,0,4
/olympics/athletes/br/marco-bracci-1.html,"Bracci,Marco",ITA,Italy,Summer,Male,Volleyball,0,1,1,2,4
/olympics/athletes/br/maria-brandin-1.html,"Brandin,Maria",SWE,Sweden,Summer,Female,Rowing,0,0,0,0,4
/olympics/athletes/br/mark-bradtke-1.html,"Bradtke,Mark",AUS,Australia,Summer,Male,Basketball,0,0,0,0,4
/olympics/athletes/br/oddvar-bra-1.html,"BrA,Oddvar",NOR,Norway,Winter,Male,Cross Country Skiing,0,2,0,2,5
/olympics/athletes/br/peter-bromby-1.html,"Bromby,Peter",BER,Bermuda,Summer,Male,Sailing,0,0,0,0,4
/olympics/athletes/br/roberta-brunet-1.html,"Brunet,Roberta",ITA,Italy,Summer,Female,Athletics,0,0,1,1,4
/olympics/athletes/br/stefano-brecciaroli-1.html,"Brecciaroli,Stefano",ITA,Italy,Summer,Male,Equestrianism,0,0,0,0,4
/olympics/athletes/br/suki-brownsdon-1.html,"Brownsdon,Suki",GBR,Great Britain,Summer,Female,Swimming,0,0,0,0,4
/olympics/athletes/br/tadeja-brankovic-1.html,"BrankoviA,Tadeja",SLO,Slovenia,Winter,Female,Biathlon,0,0,0,0,4
/olympics/athletes/br/tim-brabants-1.html,"Brabants,Tim",GBR,Great Britain,Summer,Male,Canoeing,1,0,2,3,4
/olympics/athletes/bu/alberto-busnari-1.html,"Busnari,Alberto",ITA,Italy,Summer,Male,Gymnastics,0,0,0,0,4
/olympics/athletes/bu/antje-buschschulte-1.html,"Buschschulte,Antje",GER,Germany,Summer,Female,Swimming,0,0,5,5,4
/olympics/athletes/bu/carrie-butler-beashel-1.html,"Butler-Beashel,Carrie",USA,United States,Summer,Female,Sailing,0,0,0,0,4
/olympics/athletes/bu/damir-buric-1.html,"BuriA,Damir",CRO,Croatia,Summer,Male,Water Polo,1,1,0,2,4
/olympics/athletes/bu/daniel-bukantz-1.html,"Bukantz,Daniel",USA,United States,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/bu/david-burrows-1.html,"Burrows,David",IRL,Ireland,Summer,Male,Sailing,0,0,0,0,4
/olympics/athletes/bu/derek-burnett-1.html,"Burnett,Derek",IRL,Ireland,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/bu/derya-buyukuncu-1.html,"BA14yA14kuncu,Derya",TUR,Turkey,Summer,Male,Swimming,0,0,0,0,6
/olympics/athletes/bu/gaby-buhlmann-1.html,"BA14hlmann,Gaby",SUI,Switzerland,Summer,Female,Shooting,0,0,0,0,5
/olympics/athletes/bu/geo-buchard-1.html,"Buchard,GAo",FRA,France,Summer,Male,Fencing,2,3,1,6,4
/olympics/athletes/bu/horst-bulau-1.html,"Bulau,Horst",CAN,Canada,Winter,Male,Ski Jumping,0,0,0,0,4
/olympics/athletes/bu/kjersti-buaas-1.html,"Buaas,Kjersti",NOR,Norway,Winter,Female,Snowboarding,0,0,1,1,4
/olympics/athletes/bu/marc-burns-1.html,"Burns,Marc",TTO,Trinidad and Tobago,Summer,Male,Athletics,0,2,0,2,4
/olympics/athletes/bu/marco-buchel-1.html,"BA14chel,Marco",LIE,Liechtenstein,Winter,Male,Alpine Skiing,0,0,0,0,6
/olympics/athletes/bu/mikolaj-burda-1.html,"Burda,MikoAaj",POL,Poland,Summer,Male,Rowing,0,0,0,0,4
/olympics/athletes/bu/nikolay-bukhalov-1.html,"Bukhalov,Nikolay",BUL,Bulgaria,Summer,Male,Canoeing,2,0,1,3,4
/olympics/athletes/bu/ricardo-busquets-1.html,"Busquets,Ricardo",PUR,Puerto Rico,Summer,Male,Swimming,0,0,0,0,4
/olympics/athletes/bu/tatyana-burina-1.html,"Burina,Tatyana",RUS,Russia,Winter,Female,Ice Hockey,0,0,0,0,4
/olympics/athletes/bu/ton-buunk-1.html,"Buunk,Ton",NED,Netherlands,Summer,Male,Water Polo,0,0,1,1,4
/olympics/athletes/bu/vitaly-bubnovich-1.html,"Bubnovich,Vitaly",BLR,Belarus,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/bu/vlastimil-bubnik-1.html,"BubnAk,Vlastimil",TCH,Czechoslovakia,Winter,Male,Ice Hockey,0,0,1,1,4
/olympics/athletes/ca/alan-campbell-1.html,"Campbell,Alan",GBR,Great Britain,Summer,Male,Rowing,0,0,1,1,4
/olympics/athletes/ca/alejandro-cardenas-1.html,"CArdeAas,Alejandro",MEX,Mexico,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/ca/alessandro-calcaterra-1.html,"Calcaterra,Alessandro",ITA,Italy,Summer,Male,Water Polo,0,0,1,1,4
/olympics/athletes/ca/andrea-cassara-1.html,"CassarA ,Andrea",ITA,Italy,Summer,Male,Fencing,2,0,1,3,4
/olympics/athletes/ca/benoit-carrara-1.html,"Carrara,BenoAt",FRA,France,Winter,Male,Cross Country Skiing,0,0,0,0,4
/olympics/athletes/ca/cadum-1.html,Cadum,BRA,Brazil,Summer,Male,Basketball,0,0,0,0,4
/olympics/athletes/ca/carles-castillejo-1.html,"Castillejo,Carles",ESP,Spain,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/ca/chiara-cainero-1.html,"Cainero,Chiara",ITA,Italy,Summer,Female,Shooting,1,1,0,2,4
/olympics/athletes/ca/danilo-caro-1.html,"Caro,Danilo",COL,Colombia,Summer,Male,Shooting,0,0,0,0,5
/olympics/athletes/ca/dave-calder-1.html,"Calder,Dave",CAN,Canada,Summer,Male,Rowing,0,1,0,1,4
/olympics/athletes/ca/domingos-castro-1.html,"Castro,Domingos",POR,Portugal,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/ca/emma-carrick-anderson-1.html,"Carrick-Anderson,Emma",GBR,Great Britain,Winter,Female,Alpine Skiing,0,0,0,0,4
/olympics/athletes/ca/fabian-cancellara-1.html,"Cancellara,Fabian",SUI,Switzerland,Summer,Male,Cycling,2,1,0,3,4
/olympics/athletes/ca/franco-cagnotto-1.html,"Cagnotto,Franco",ITA,Italy,Summer,Male,Diving,0,2,2,4,5
/olympics/athletes/ca/george-calnan-1.html,"Calnan,George",USA,United States,Summer,Male,Fencing,0,0,3,3,4
/olympics/athletes/ca/henrique-callado-1.html,"Callado,Henrique",POR,Portugal,Summer,Male,Equestrianism,0,0,0,0,4
/olympics/athletes/ca/irene-camber-corno-1.html,"Camber-Corno,Irene",ITA,Italy,Summer,Female,Fencing,1,0,1,2,4
/olympics/athletes/ca/jose-luis-calvo-1.html,"Calvo,JosA Luis",ESP,Spain,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/ca/jose-manuel-calderon-1.html,"CalderA3n,JosA Manuel",ESP,Spain,Summer,Male,Basketball,0,2,1,3,4
/olympics/athletes/ca/laura-carlescu-badea-1.html,"CArlescu-Badea,Laura",ROU,Romania,Summer,Female,Fencing,1,1,1,3,4
/olympics/athletes/ca/libby-callahan-1.html,"Callahan,Libby",USA,United States,Summer,Female,Shooting,0,0,0,0,4
/olympics/athletes/ca/lorenzo-carboncini-1.html,"Carboncini,Lorenzo",ITA,Italy,Summer,Male,Rowing,0,1,0,1,4
/olympics/athletes/ca/maria-luisa-calle-1.html,"Calle,MarAa Luisa",COL,Colombia,Summer,Female,Cycling,0,0,1,1,4
/olympics/athletes/ca/marinella-canclini-1.html,"Canclini,Marinella",ITA,Italy,Winter,Female,Short Track Speed Skating,0,0,0,0,4
/olympics/athletes/ca/michel-carrega-1.html,"Carrega,Michel",FRA,France,Summer,Male,Shooting,0,1,0,1,4
/olympics/athletes/ca/per-carlen-1.html,"CarlAn,Per",SWE,Sweden,Summer,Male,Handball,0,2,0,2,4
/olympics/athletes/ca/philippe-cattiau-1.html,"Cattiau,Philippe",FRA,France,Summer,Male,Fencing,3,4,1,8,5
/olympics/athletes/ca/pieralberto-carrara-1.html,"Carrara,Pieralberto",ITA,Italy,Winter,Male,Biathlon,0,1,0,1,4
/olympics/athletes/ca/tamika-catchings-1.html,"Catchings,Tamika",USA,United States,Summer,Female,Basketball,4,0,0,4,4
/olympics/athletes/ca/tania-cagnotto-1.html,"Cagnotto,Tania",ITA,Italy,Summer,Female,Diving,0,1,1,2,5
/olympics/athletes/ca/tiago-camilo-1.html,"Camilo,Tiago",BRA,Brazil,Summer,Male,Judo,0,1,1,2,4
/olympics/athletes/ca/tim-caldwell-1.html,"Caldwell,Tim",USA,United States,Winter,Male,Cross Country Skiing,0,0,0,0,4
/olympics/athletes/ca/veronica-campbell-brown-1.html,"Campbell-Brown,Veronica",JAM,Jamaica,Summer,Female,Athletics,3,3,2,8,5
/olympics/athletes/ca/vilhelm-carlberg-1.html,"Carlberg,Vilhelm",SWE,Sweden,Summer,Male,Shooting,3,4,1,8,4
/olympics/athletes/ce/deniss-cerkovskis-1.html,"Aerkovskis,Deniss",LAT,Latvia,Summer,Male,Modern Pentathlon,0,0,0,0,4
/olympics/athletes/ce/jelena-celnova-prokopcuka-1.html,"Aelnova-ProkopAuka,JeA14ena",LAT,Latvia,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/ce/josef-cerny-1.html,"AernA12,Josef",TCH,Czechoslovakia,Winter,Male,Ice Hockey,0,1,2,3,4
/olympics/athletes/ce/juan-ignacio-cerra-1.html,"Cerra,Juan Ignacio",ARG,Argentina,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/ce/oscar-cervo-1.html,"Cervo,Oscar",ARG,Argentina,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/ce/roberto-cecon-1.html,"Cecon,Roberto",ITA,Italy,Winter,Male,Ski Jumping,0,0,0,0,4
/olympics/athletes/ce/stefano-cerioni-1.html,"Cerioni,Stefano",ITA,Italy,Summer,Male,Fencing,2,0,1,3,4
/olympics/athletes/ce/velleda-cesari-1.html,"Cesari,Velleda",ITA,Italy,Summer,Female,Fencing,0,0,1,1,4
/olympics/athletes/ce/zlatko-celent-1.html,"Celent,Zlatko",YUG,Yugoslavia,Summer,Male,Rowing,0,0,1,1,4
/olympics/athletes/ch/chana-1.html,Chana,BRA,Brazil,Summer,Female,Handball,0,0,0,0,4
/olympics/athletes/ch/chen-chin-san-1.html,"Chen,Chin-San",TPE,Chinese Taipei,Winter,Male,Bobsleigh,0,0,0,0,4
/olympics/athletes/ch/chen-nan-1.html,"Chen,Nan",CHN,China,Summer,Female,Basketball,0,0,0,0,4
/olympics/athletes/ch/chen-ying-2.html,"Chen,Ying",CHN,China,Summer,Female,Shooting,1,1,0,2,4
/olympics/athletes/ch/chiang-peng-lung-1.html,"Chiang,Peng-Lung",TPE,Chinese Taipei,Summer,Male,Table Tennis,0,0,0,0,4
/olympics/athletes/ch/choi-heung-cheol-1.html,"Choi,Heung-Cheol",KOR,South Korea,Winter,Male,Ski Jumping,0,0,0,0,5
/olympics/athletes/ch/choi-seo-u-1.html,"Choi,Seo-U",KOR,South Korea,Winter,Male,Ski Jumping,0,0,0,0,5
/olympics/athletes/ch/chris-chelios-1.html,"Chelios,Chris",USA,United States,Winter,Male,Ice Hockey,0,1,0,1,4
/olympics/athletes/ch/chuang-chih-yuan-1.html,"Chuang,Chih-Yuan",TPE,Chinese Taipei,Summer,Male,Table Tennis,0,0,0,0,4
/olympics/athletes/ch/cristina-chiuso-1.html,"Chiuso,Cristina",ITA,Italy,Summer,Female,Swimming,0,0,0,0,4
/olympics/athletes/ch/frank-chapot-1.html,"Chapot,Frank",USA,United States,Summer,Male,Equestrianism,0,2,0,2,5
/olympics/athletes/ch/gerard-christaud-pipola-1.html,"Christaud-Pipola,GArard",FRA,France,Winter,Male,Bobsleigh,0,0,0,0,4
/olympics/athletes/ch/henri-chammartin-1.html,"Chammartin,Henri",SUI,Switzerland,Summer,Male,Equestrianism,1,2,1,4,4
/olympics/athletes/ch/ihor-chervynskiy-1.html,"Chervynskiy,Ihor",UKR,Ukraine,Summer,Male,Swimming,0,0,0,0,4
/olympics/athletes/ch/jean-marc-chabloz-1.html,"Chabloz,Jean-Marc",SUI,Switzerland,Winter,Male,Biathlon,0,0,0,0,4
/olympics/athletes/ch/jean-marc-chouinard-1.html,"Chouinard,Jean-Marc",CAN,Canada,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/ch/julie-chu-1.html,"Chu,Julie",USA,United States,Winter,Female,Ice Hockey,0,3,1,4,4
/olympics/athletes/ch/marina-cherkasova-2.html,"Cherkasova,Marina",RUS,Russia,Winter,Female,Freestyle Skiing,0,0,0,0,4
/olympics/athletes/ch/nikolay-chebotko-1.html,"Chebotko,Nikolay",KAZ,Kazakhstan,Winter,Male,Cross Country Skiing,0,0,0,0,4
/olympics/athletes/ch/oksana-chusovitina-1.html,"Chusovitina,Oksana",UZB,Uzbekistan,Summer,Female,Gymnastics,0,0,0,0,4
/olympics/athletes/ch/patricia-chauvet-blanc-1.html,"Chauvet-Blanc,Patricia",FRA,France,Winter,Female,Alpine Skiing,0,0,0,0,4
/olympics/athletes/ch/patrick-chila-1.html,"Chila,Patrick",FRA,France,Summer,Male,Table Tennis,0,0,1,1,5
/olympics/athletes/ch/pavel-churavy-1.html,"ChuravA12,Pavel",CZE,Czech Republic,Winter,Male,Nordic Combined,0,0,0,0,4
/olympics/athletes/ch/ric-charlesworth-1.html,"Charlesworth,Ric",AUS,Australia,Summer,Male,Hockey,0,1,0,1,4
/olympics/athletes/ch/roberto-chiappa-1.html,"Chiappa,Roberto",ITA,Italy,Summer,Male,Cycling,0,0,0,0,4
/olympics/athletes/ch/vaclav-chalupa-jr-1.html,"Chalupa, Jr.,VAclav",CZE,Czech Republic,Summer,Male,Rowing,0,0,0,0,4
/olympics/athletes/ch/viktoriya-chayka-1.html,"Chayka,Viktoriya",BLR,Belarus,Summer,Female,Shooting,0,0,0,0,5
/olympics/athletes/ch/vivian-cheruiyot-1.html,"Cheruiyot,Vivian",KEN,Kenya,Summer,Female,Athletics,1,2,1,4,4
/olympics/athletes/ch/william-chetcuti-1.html,"Chetcuti,William",MLT,Malta,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/ch/yuriy-cheban-1.html,"Cheban,Yuriy",UKR,Ukraine,Summer,Male,Canoeing,2,0,1,3,4
/olympics/athletes/ci/almudena-cid-1.html,"Cid,Almudena",ESP,Spain,Summer,Female,Rhythmic Gymnastics,0,0,0,0,4
/olympics/athletes/ci/feodosiy-ciumacenco-1.html,"Ciumacenco,Feodosiy",MDA,Moldova,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/cl/fernando-climent-1.html,"Climent,Fernando",ESP,Spain,Summer,Male,Rowing,0,1,0,1,4
/olympics/athletes/cl/joetta-clark-diggs-1.html,"Clark-Diggs,Joetta",USA,United States,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/cl/kelly-clark-1.html,"Clark,Kelly",USA,United States,Winter,Female,Snowboarding,1,0,2,3,4
/olympics/athletes/cl/leslie-claudius-1.html,"Claudius,Leslie",IND,India,Summer,Male,Hockey,3,1,0,4,4
/olympics/athletes/cl/richard-clarke-1.html,"Clarke,Richard",CAN,Canada,Summer,Male,Sailing,0,0,0,0,4
/olympics/athletes/cl/stephane-clamens-1.html,"Clamens,StAphane",FRA,France,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/cl/tony-clark-1.html,"Clark,Tony",GBR,Great Britain,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/co/adolfo-consolini-1.html,"Consolini,Adolfo",ITA,Italy,Summer,Male,Athletics,1,1,0,2,4
/olympics/athletes/co/adrian-costa-1.html,"Costa,Adrian",AUS,Australia,Winter,Male,Freestyle Skiing,0,0,0,0,4
/olympics/athletes/co/alessandro-corona-1.html,"Corona,Alessandro",ITA,Italy,Summer,Male,Rowing,0,0,1,1,4
/olympics/athletes/co/antonella-confortola-wyatt-1.html,"Confortola-Wyatt,Antonella",ITA,Italy,Winter,Female,Cross Country Skiing,0,0,1,1,4
/olympics/athletes/co/beatrice-coada-caslaru-1.html,"CoadA-CAElaru,Beatrice",ROU,Romania,Summer,Female,Swimming,0,1,1,2,4
/olympics/athletes/co/bruna-colombetti-peroncini-1.html,"Colombetti-Peroncini,Bruna",ITA,Italy,Summer,Female,Fencing,0,0,1,1,4
/olympics/athletes/co/colin-coates-1.html,"Coates,Colin",AUS,Australia,Winter,Male,Speed Skating,0,0,0,0,6
/olympics/athletes/co/danny-collins-1.html,"Collins,Danny",AUS,Australia,Summer,Male,Canoeing,0,1,1,2,4
/olympics/athletes/co/giulia-conti-1.html,"Conti,Giulia",ITA,Italy,Summer,Female,Sailing,0,0,0,0,4
/olympics/athletes/co/hal-connolly-1.html,"Connolly,Hal",USA,United States,Summer,Male,Athletics,1,0,0,1,4
/olympics/athletes/co/iztok-cop-1.html,"Aop,Iztok",SLO,Slovenia,Summer,Male,Rowing,1,1,2,4,6
/olympics/athletes/co/jacqui-cooper-1.html,"Cooper,Jacqui",AUS,Australia,Winter,Female,Freestyle Skiing,0,0,0,0,4
/olympics/athletes/co/joao-costa-2.html,"Costa,JoAo",POR,Portugal,Summer,Male,Shooting,0,0,0,0,5
/olympics/athletes/co/karen-cockburn-1.html,"Cockburn,Karen",CAN,Canada,Summer,Female,Trampolining,0,2,1,3,4
/olympics/athletes/co/keila-costa-1.html,"Costa,Keila",BRA,Brazil,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/co/kim-collins-1.html,"Collins,Kim",SKN,Saint Kitts and Nevis,Summer,Male,Athletics,0,0,0,0,5
/olympics/athletes/co/kirsty-coventry-1.html,"Coventry,Kirsty",ZIM,Zimbabwe,Summer,Female,Swimming,2,4,1,7,5
/olympics/athletes/co/kresimir-cosic-1.html,"AosiA,KreAimir",YUG,Yugoslavia,Summer,Male,Basketball,1,2,0,3,4
/olympics/athletes/co/malcolm-cooper-1.html,"Cooper,Malcolm",GBR,Great Britain,Summer,Male,Shooting,2,0,0,2,4
/olympics/athletes/co/martin-conde-1.html,"Conde,MartAn",ARG,Argentina,Summer,Male,Beach Volleyball,0,0,0,0,4
/olympics/athletes/co/mihai-covaliu-1.html,"Covaliu,Mihai",ROU,Romania,Summer,Male,Fencing,1,0,1,2,4
/olympics/athletes/co/natalie-cook-1.html,"Cook,Natalie",AUS,Australia,Summer,Female,Beach Volleyball,1,0,1,2,5
/olympics/athletes/co/norman-cohn-armitage-1.html,"Cohn-Armitage,Norman",USA,United States,Summer,Male,Fencing,0,0,1,1,6
/olympics/athletes/co/paul-colas-1.html,"Colas,Paul",FRA,France,Summer,Male,Shooting,2,1,1,4,4
/olympics/athletes/co/reinaldo-conrad-1.html,"Conrad,Reinaldo",BRA,Brazil,Summer,Male,Sailing,0,0,2,2,5
/olympics/athletes/co/rob-cordemans-1.html,"Cordemans,Rob",NED,Netherlands,Summer,Male,Baseball,0,0,0,0,4
/olympics/athletes/co/veronica-cogeanu-cochela-1.html,"Cogeanu-Cochela,Veronica",ROU,Romania,Summer,Female,Rowing,2,3,1,6,4
/olympics/athletes/cr/adrian-crisan-1.html,"CriEan,Adrian",ROU,Romania,Summer,Male,Table Tennis,0,0,0,0,5
/olympics/athletes/cr/charmaine-crooks-1.html,"Crooks,Charmaine",CAN,Canada,Summer,Female,Athletics,0,1,0,1,4
/olympics/athletes/cr/cristiane-1.html,Cristiane,BRA,Brazil,Summer,Female,Football,0,2,0,2,4
/olympics/athletes/cr/eglis-yaima-cruz-1.html,"Cruz,Eglis Yaima",CUB,Cuba,Summer,Female,Shooting,0,0,1,1,4
